Date,Portfolio,Rep,Sector,High,Low
10/31/2019 0:00,P3,George,Consumer Staples,69.9028,44.5067
10/31/2019 0:00,P4,Ringo,Industrials,101.1818,62.1418
10/31/2019 0:00,P5,John,Information Technology,35.8288,29.841
10/31/2019 0:00,P1,Paul,Energy,29.8657,20.972
10/31/2019 0:00,P2,George,Information Technology,46,28.4298
10/31/2019 0:00,P3,Ringo,Consumer Staples,64.23,42.63
10/31/2019 0:00,P4,John,Financials,106.5,74.529
10/31/2019 0:00,P5,Paul,Health Care,86.5776,53.5668
10/31/2019 0:00,P1,George,Consumer Discretionary,76.8636,53.2042
10/31/2019 0:00,P2,Ringo,Consumer Discretionary,72.7,53.655
10/31/2019 0:00,P3,John,Industrials,169.7752,88.5332
10/31/2019 0:00,P4,Paul,Financials,141.3108,75.215
10/31/2019 0:00,P5,George,Real Estate,46.134,29.8214
10/31/2019 0:00,P1,Ringo,Consumer Discretionary,68.6931,51.695
10/31/2019 0:00,P2,John,Health Care,145.6983,90.993
10/31/2019 0:00,P3,Paul,Health Care,113.5442,63.7294
10/31/2019 0:00,P4,George,Utilities,29.841,24.9998
10/31/2019 0:00,P5,Ringo,Telecommunication Services,28.1622,12.89778
10/31/2019 0:00,P1,John,Health Care,72.3828,50.236466
10/31/2019 0:00,P2,Paul,Materials,43.5402,24.5392
10/31/2019 0:00,P3,George,Financials,55.6875,36.4168
10/31/2019 0:00,P4,Ringo,Consumer Discretionary,400.6534,302.134
10/31/2019 0:00,P5,John,Energy,6.4582,2.744
10/31/2019 0:00,P1,Paul,Energy,132.5412,100.499
10/31/2019 0:00,P2,George,Consumer Discretionary,489.02,257.74
10/31/2019 0:00,P3,Ringo,Financials,157.5,127.5666
10/31/2019 0:00,P4,John,Consumer Staples,54.1799,42.3458
10/31/2019 0:00,P5,Paul,Health Care,222.5874,139.0914
10/31/2019 0:00,P1,George,Energy,136.31,87.7002
10/31/2019 0:00,P2,Ringo,Financials,82.7998,66.8752
10/31/2019 0:00,P3,John,Industrials,168.2604,111.5142
10/31/2019 0:00,P4,Paul,Information Technology,42.1204,29.7528
10/31/2019 0:00,P5,George,Financials,79.893,55.0172
10/31/2019 0:00,P1,Ringo,Financials,47.7477,30.8798
10/31/2019 0:00,P2,John,Information Technology,93.1,71.867908
10/31/2019 0:00,P3,Paul,Financials,161.37,112.521248
10/31/2019 0:00,P4,George,Utilities,50.85,40.2486
10/31/2019 0:00,P5,Ringo,Consumer Staples,48.12885,39.4156
10/31/2019 0:00,P1,John,Information Technology,80.0728,53.6648
10/31/2019 0:00,P2,Paul,Consumer Staples,77.1309,64.9348
10/31/2019 0:00,P3,George,Consumer Discretionary,43.12,34.0844
10/31/2019 0:00,P4,Ringo,Financials,96.2164,62.7592
10/31/2019 0:00,P5,John,Consumer Staples,42.0968,31.5168
10/31/2019 0:00,P1,Paul,Energy,161.2809,104.5954
10/31/2019 0:00,P2,George,Energy,60.70185,41.4197
10/31/2019 0:00,P3,Ringo,Utilities,90.597,71.1774
10/31/2019 0:00,P4,John,Consumer Staples,229.5,148.9698
10/31/2019 0:00,P5,Paul,Information Technology,35.1,25.7838
10/31/2019 0:00,P1,George,Consumer Staples,201.8788,147
10/31/2019 0:00,P2,Ringo,Consumer Staples,21.175,13.9552
10/31/2019 0:00,P3,John,Real Estate,113.8203,85.1914
10/31/2019 0:00,P4,Paul,Information Technology,34.4658,26.8324
10/31/2019 0:00,P5,George,Industrials,60.6404,44.5018
10/31/2019 0:00,P1,Ringo,Industrials,192.2382,140.953498
10/31/2019 0:00,P2,John,Consumer Staples,83.16,65.121
10/31/2019 0:00,P3,Paul,Consumer Discretionary,52.7868,28.784168
10/31/2019 0:00,P4,George,Health Care,103.7718,77.3906
10/31/2019 0:00,P5,Ringo,Consumer Discretionary,101.1111,70.266
10/31/2019 0:00,P1,John,Health Care,81.5171,51.4598
10/31/2019 0:00,P2,Paul,Industrials,173.6796,104.5856
10/31/2019 0:00,P3,George,Industrials,60.1821,42.9338
10/31/2019 0:00,P4,Ringo,Health Care,68.98,51.4843
10/31/2019 0:00,P5,John,Energy,47.7225,28.218806
10/31/2019 0:00,P1,Paul,Real Estate,128.5023,99.07898
10/31/2019 0:00,P2,George,Financials,81.93,56.35
10/31/2019 0:00,P3,Ringo,Consumer Discretionary,30.5525,15.6702
10/31/2019 0:00,P4,John,Consumer Discretionary,28.8882,14.6902
10/31/2019 0:00,P5,Paul,Consumer Discretionary,67.83,41.6304
10/31/2019 0:00,P1,George,Consumer Discretionary,104.7618,64.6506
10/31/2019 0:00,P2,Ringo,Consumer Discretionary,115.4835,64.3174
10/31/2019 0:00,P3,John,Utilities,84.447,70.1582
10/31/2019 0:00,P4,Paul,Industrials,107.9694,73.9998
10/31/2019 0:00,P5,George,Materials,77.08,62.7298
10/31/2019 0:00,P1,Ringo,Consumer Staples,127.9165,81.5654
10/31/2019 0:00,P2,John,Utilities,116.74,94.6288
10/31/2019 0:00,P3,Paul,Utilities,93.636,71.4714
10/31/2019 0:00,P4,George,Real Estate,30.14,24.2354
10/31/2019 0:00,P5,Ringo,Information Technology,102.95,66.4048
10/31/2019 0:00,P1,John,Financials,54.88,31.605
10/31/2019 0:00,P2,Paul,Materials,106.1616,74.4996
10/31/2019 0:00,P3,George,Industrials,90.7485,68.061
10/31/2019 0:00,P4,Ringo,Information Technology,47.9298,31.2522
10/31/2019 0:00,P5,John,Materials,137.69,117.2178
10/31/2019 0:00,P1,Paul,Utilities,84.2138,57.5848
10/31/2019 0:00,P2,George,Health Care,138.48,87.416
10/31/2019 0:00,P3,Ringo,Information Technology,129.6999,79.6446
10/31/2019 0:00,P4,John,Industrials,73.7055,55.6346
10/31/2019 0:00,P5,Paul,Utilities,88.8295,68.2374
10/31/2019 0:00,P1,George,Health Care,71.54,23.2946
10/31/2019 0:00,P2,Ringo,Energy,116.62,80.3502
10/31/2019 0:00,P3,John,Energy,67.1616,46.1874
10/31/2019 0:00,P4,Paul,Industrials,148.4902,88.9056
10/31/2019 0:00,P5,George,Real Estate,485.4381,354.662
10/31/2019 0:00,P1,Ringo,Real Estate,69.0459,54.9486
10/31/2019 0:00,P2,John,Real Estate,270.04,209.7494
10/31/2019 0:00,P3,Paul,Consumer Staples,135.9652,80.0562
10/31/2019 0:00,P4,George,Financials,274.3983,204.6338
10/31/2019 0:00,P5,Ringo,Utilities,67.473,54.096
10/31/2019 0:00,P1,John,Utilities,43.0967,32.634
10/31/2019 0:00,P2,Paul,Consumer Discretionary,162.61,113.239
10/31/2019 0:00,P3,George,Industrials,67.54,50.9208
10/31/2019 0:00,P4,Ringo,Health Care,85.1547,54.684
10/31/2019 0:00,P5,John,Real Estate,88.56,69.9132
10/31/2019 0:00,P1,Paul,Energy,88.407,74.529
10/31/2019 0:00,P2,George,Information Technology,148.005,112.3374
10/31/2019 0:00,P3,Ringo,Information Technology,193.3668,129.7912
10/31/2019 0:00,P4,John,Industrials,56.6587,38.9942
10/31/2019 0:00,P5,Paul,Real Estate,145.2279,107.5452
10/31/2019 0:00,P1,George,Industrials,271.9134,179.2322
10/31/2019 0:00,P2,Ringo,Information Technology,102.6135,76.0774
10/31/2019 0:00,P3,John,Financials,33.2318,22.736
10/31/2019 0:00,P4,Paul,Utilities,35.22,27.3714
10/31/2019 0:00,P5,George,Information Technology,145.642,104.076
10/31/2019 0:00,P1,Ringo,Information Technology,53.9376,33.075
10/31/2019 0:00,P2,John,Industrials,50.8816,36.7598
10/31/2019 0:00,P3,Paul,Industrials,62.09,36.294398
10/31/2019 0:00,P4,George,Materials,98.7,55.3994
10/31/2019 0:00,P5,Ringo,Consumer Discretionary,77.86,27.8516
10/31/2019 0:00,P1,John,Consumer Discretionary,13.48,9.9862
10/31/2019 0:00,P2,Paul,Industrials,75.9132,53.786712
10/31/2019 0:00,P3,George,Industrials,72.8838,54.145
10/31/2019 0:00,P4,Ringo,Financials,46.697,36.2698
10/31/2019 0:00,P5,John,Materials,19.845,10.829
10/31/2019 0:00,P1,Paul,Consumer Discretionary,34.9664,20.5996
10/31/2019 0:00,P2,George,Consumer Discretionary,64.3104,47.53
10/31/2019 0:00,P3,Ringo,Information Technology,139.3168,96.0008
10/31/2019 0:00,P4,John,Industrials,231.8354,178.3012
10/31/2019 0:00,P5,Paul,Industrials,30.2841,14.4158
10/31/2019 0:00,P1,George,Real Estate,25.4628,18.4534
10/31/2019 0:00,P2,Ringo,Consumer Staples,63.73,48.657
10/31/2019 0:00,P3,John,Consumer Discretionary,45.8248,31.2816
10/31/2019 0:00,P4,Paul,Consumer Discretionary,108.8275,78.2628
10/31/2019 0:00,P5,George,Health Care,87.7492,62.48382
10/31/2019 0:00,P1,Ringo,Information Technology,110.9948,74.9406
10/31/2019 0:00,P2,John,Financials,273.79,205.4276
10/31/2019 0:00,P3,Paul,Consumer Discretionary,36.456,28.2338
10/31/2019 0:00,P4,George,Industrials,295.16355,151.9
10/31/2019 0:00,P5,Ringo,Energy,58.4386,37.41738
10/31/2019 0:00,P1,John,Consumer Discretionary,25.73,18.522
10/31/2019 0:00,P2,Paul,Consumer Discretionary,62.132,43.6296
10/31/2019 0:00,P3,George,Information Technology,157.4566,102.0768
10/31/2019 0:00,P4,Ringo,Financials,58.016,45.423
10/31/2019 0:00,P5,John,Consumer Discretionary,115.038,86.1616
10/31/2019 0:00,P1,Paul,Health Care,106.84,69.7564
10/31/2019 0:00,P2,George,Real Estate,32.9966,22.344
10/31/2019 0:00,P3,Ringo,Energy,75.7702,41.3168
10/31/2019 0:00,P4,John,Health Care,92.56005,63.9744
10/31/2019 0:00,P5,Paul,Energy,56.5896,36.505
10/31/2019 0:00,P1,George,Information Technology,25.3776,12.5587
10/31/2019 0:00,P2,Ringo,Consumer Discretionary,86.3478,54.6742
10/31/2019 0:00,P3,John,Health Care,45.864,35.0448
10/31/2019 0:00,P4,Paul,Consumer Discretionary,211.7571,134.0836
10/31/2019 0:00,P5,George,Industrials,168.4326,116.9238
10/31/2019 0:00,P1,Ringo,Consumer Staples,37.24,29.155
10/31/2019 0:00,P2,John,Real Estate,21.53,16.9148
10/31/2019 0:00,P3,Paul,Information Technology,23.618,15.0822
10/31/2019 0:00,P4,George,Health Care,296.2835,185.2298
10/31/2019 0:00,P5,Ringo,Financials,16.3647,11.8972
10/31/2019 0:00,P1,John,Industrials,248.3712,179.7516
10/31/2019 0:00,P2,Paul,Health Care,196.7427,137.8174
10/31/2019 0:00,P3,George,Industrials,49.6819,37.0636
10/31/2019 0:00,P4,Ringo,Industrials,182.6514,123.9896
10/31/2019 0:00,P5,John,Health Care,251.4597,154.859894
10/31/2019 0:00,P1,Paul,Health Care,156.213,82.5258
10/31/2019 0:00,P2,George,Industrials,97.67,75.7148
10/31/2019 0:00,P3,Ringo,Information Technology,51.867,32.5654
10/31/2019 0:00,P4,John,Financials,77.660556,55.664
10/31/2019 0:00,P5,Paul,Information Technology,184.6179,136.3474
10/31/2019 0:00,P1,George,Materials,66.94,48.608
10/31/2019 0:00,P2,Ringo,Consumer Discretionary,25.4529,17.934
10/31/2019 0:00,P3,John,Materials,158.974,113.974
10/31/2019 0:00,P4,Paul,Information Technology,170.59,109.662
10/31/2019 0:00,P5,George,Health Care,442.96,228.4443014
10/31/2019 0:00,P1,Ringo,Financials,37.6614,28.7728
10/31/2019 0:00,P2,John,Health Care,111.7767,74.4212
10/31/2019 0:00,P3,Paul,Real Estate,41.9453,31.409
10/31/2019 0:00,P4,George,Industrials,129.0198,81.683
10/31/2019 0:00,P5,Ringo,Industrials,70.7364,48.3238
10/31/2019 0:00,P1,John,Consumer Staples,146.5536,97.5737
10/31/2019 0:00,P2,Paul,Health Care,145.3536,110.887
10/31/2019 0:00,P3,George,Industrials,45.2574,33.8198
10/31/2019 0:00,P4,Ringo,Financials,117.3529,80.0023
10/31/2019 0:00,P5,John,Information Technology,31.5792,23.3926
10/31/2019 0:00,P1,Paul,Industrials,114.85,79.9092
10/31/2019 0:00,P2,George,Consumer Staples,76.69,57.5848
10/31/2019 0:00,P3,Ringo,Financials,22.22,15.9544
10/31/2019 0:00,P4,John,Consumer Staples,138.9342,107.4766
10/31/2019 0:00,P5,Paul,Real Estate,24.647,14.0434
10/31/2019 0:00,P1,George,Energy,23.205,16.2288
10/31/2019 0:00,P2,Ringo,Information Technology,121.65,84.6034
10/31/2019 0:00,P3,John,Consumer Discretionary,69.8314,34.4568
10/31/2019 0:00,P4,Paul,Consumer Staples,99.7254,70.609
10/31/2019 0:00,P5,George,Consumer Staples,34.75,19.2962
10/31/2019 0:00,P1,Ringo,Consumer Discretionary,63.1,34.3
10/31/2019 0:00,P2,John,Industrials,214.3309,156.2414
10/31/2019 0:00,P3,Paul,Health Care,185.3493,127.68616
10/31/2019 0:00,P4,George,Information Technology,219.7,110.934236
10/31/2019 0:00,P5,Ringo,Consumer Discretionary,53.8706,41.16
10/31/2019 0:00,P1,John,Consumer Discretionary,71.4483,42.77411194
10/31/2019 0:00,P2,Paul,Financials,28.017,21.7854
10/31/2019 0:00,P3,George,Health Care,90.8718,74.1958
10/31/2019 0:00,P4,Ringo,Financials,88.4136,60.221
10/31/2019 0:00,P5,John,Consumer Discretionary,42.982702,27.293
10/31/2019 0:00,P1,Paul,Industrials,358.1721,251.272
10/31/2019 0:00,P2,George,Financials,53.0541,44.1098
10/31/2019 0:00,P3,Ringo,Consumer Discretionary,111.1596,69.3448
10/31/2019 0:00,P4,John,Materials,119.511,76.4498
10/31/2019 0:00,P5,Paul,Financials,195.7885,138.2976
10/31/2019 0:00,P1,George,Real Estate,70.4273,51.0776
10/31/2019 0:00,P2,Ringo,Consumer Discretionary,34.4046,17.0569
10/31/2019 0:00,P3,John,Energy,19.9104,10.339
10/31/2019 0:00,P4,Paul,Energy,74.2653,46.4422
10/31/2019 0:00,P5,George,Consumer Discretionary,152.1942,83.66505
10/31/2019 0:00,P1,Ringo,Financials,87.4054,67.9434
10/31/2019 0:00,P2,John,Materials,239.4336,187.2682
10/31/2019 0:00,P3,Paul,Industrials,45.98055,30.6642
10/31/2019 0:00,P4,George,Information Technology,177.11,103.684
10/31/2019 0:00,P5,Ringo,Consumer Discretionary,25.774,12.4558
10/31/2019 0:00,P1,John,Consumer Staples,110.7667,88.445
10/31/2019 0:00,P2,Paul,Consumer Discretionary,178.7,121.8728
10/31/2019 0:00,P3,George,Health Care,177.0714,131.1436
10/31/2019 0:00,P4,Ringo,Health Care,88.8228,73.9312
10/31/2019 0:00,P5,John,Health Care,65.464,52.5574
10/31/2019 0:00,P1,Paul,Financials,55.4484,43.6884
10/31/2019 0:00,P2,George,Health Care,683.3148,450.1532
10/31/2019 0:00,P3,Ringo,Consumer Discretionary,39.1782,24.647
10/31/2019 0:00,P4,John,Consumer Discretionary,70.6495,31.7324
10/31/2019 0:00,P5,Paul,Information Technology,100.1617,68.3648
10/31/2019 0:00,P1,George,Information Technology,50.8878,22.1872
10/31/2019 0:00,P2,Ringo,Information Technology,96.07,61.9556
10/31/2019 0:00,P3,John,Real Estate,112.0595,85.211
10/31/2019 0:00,P4,Paul,Consumer Discretionary,292.587,205.702
10/31/2019 0:00,P5,George,Consumer Staples,102.14,74.2742
10/31/2019 0:00,P1,Ringo,Consumer Staples,47.7023,38.4062
10/31/2019 0:00,P2,John,Materials,121.9185,104.8306
10/31/2019 0:00,P3,Paul,Consumer Staples,70.91715,40.1996
10/31/2019 0:00,P4,George,Financials,170.5746,104.3504
10/31/2019 0:00,P5,Ringo,Financials,59.211,39.2588
10/31/2019 0:00,P1,John,Information Technology,109.9356,75.6854
10/31/2019 0:00,P2,Paul,Health Care,47.3418,28.8022
10/31/2019 0:00,P3,George,Financials,81.6242,64.6604
10/31/2019 0:00,P4,Ringo,Energy,42.31395,29.302
10/31/2019 0:00,P5,John,Financials,16.97,11.25138
10/31/2019 0:00,P1,Paul,Information Technology,64.700499,36.6814
10/31/2019 0:00,P2,George,Information Technology,281.0738,135.4948
10/31/2019 0:00,P3,Ringo,Consumer Discretionary,55.6308,23.373
10/31/2019 0:00,P4,John,Energy,44.6148,23.9218
10/31/2019 0:00,P5,Paul,Materials,42.04,30.7916
10/31/2019 0:00,P1,George,Consumer Discretionary,17.4629,11.76
10/31/2019 0:00,P2,Ringo,Consumer Discretionary,18.054,12.103
10/31/2019 0:00,P3,John,Utilities,158.0436,121.6964
10/31/2019 0:00,P4,Paul,Industrials,46.1873,33.5356
10/31/2019 0:00,P5,George,Consumer Discretionary,68.1417,49.343
10/31/2019 0:00,P1,Ringo,Utilities,27.2048,21.4914
10/31/2019 0:00,P2,John,Energy,40.392,22.5253
10/31/2019 0:00,P3,Paul,Consumer Discretionary,54.06,37.036552
10/31/2019 0:00,P4,George,Industrials,158.721399,107.0846
10/31/2019 0:00,P5,Ringo,Financials,106.7318,81.5066
10/31/2019 0:00,P1,John,Industrials,342.1964,227.3404
10/31/2019 0:00,P2,Paul,Consumer Discretionary,62.7096,46.0208
10/31/2019 0:00,P3,George,Utilities,29.4822,14.2296
10/31/2019 0:00,P4,Ringo,Materials,71.8896,50.6366
10/31/2019 0:00,P5,John,Information Technology,251.7627,93.2666
10/31/2019 0:00,P1,Paul,Consumer Discretionary,284.8146,166.0414
10/31/2019 0:00,P2,George,Energy,77.3091,56.056
10/31/2019 0:00,P3,Ringo,Consumer Discretionary,87.5771,64.0136
10/31/2019 0:00,P4,John,Energy,61.9736,46.1972
10/31/2019 0:00,P5,Paul,Information Technology,54.2028,39.2098
10/31/2019 0:00,P1,George,Industrials,78.8931,60.6914
10/31/2019 0:00,P2,Ringo,Materials,128.508968,86.7006
10/31/2019 0:00,P3,John,Industrials,210.672,142.4724
10/31/2019 0:00,P4,Paul,Health Care,47.3291,31.4286
10/31/2019 0:00,P5,George,Information Technology,71.638,53.116
10/31/2019 0:00,P1,Ringo,Information Technology,85.4568,39.1216
10/31/2019 0:00,P2,John,Industrials,74.0916,56.4774
10/31/2019 0:00,P3,Paul,Financials,19.9386,15.6457
10/31/2019 0:00,P4,George,Consumer Staples,124.9602,102.6746
10/31/2019 0:00,P5,Ringo,Health Care,86.1798,51.5774
10/31/2019 0:00,P1,John,Health Care,94.9707,62.4064
10/31/2019 0:00,P2,Paul,Health Care,40.2186,31.0366
10/31/2019 0:00,P3,George,Utilities,72.2857,37.681
10/31/2019 0:00,P4,Ringo,Consumer Staples,123.55,94.7268
10/31/2019 0:00,P5,John,Energy,107.47,73.6323
10/31/2019 0:00,P1,Paul,Utilities,94.3296,72.3338
10/31/2019 0:00,P2,George,Energy,195.8334,122.9508
10/31/2019 0:00,P3,Ringo,Financials,156.8686,112.945
10/31/2019 0:00,P4,John,Consumer Discretionary,116.9434,64.7388
10/31/2019 0:00,P5,Paul,Materials,120.849003,97.5786
10/31/2019 0:00,P1,George,Utilities,39.798,28.6209
10/31/2019 0:00,P2,Ringo,Materials,165.2805,113.2194
10/31/2019 0:00,P3,John,Consumer Discretionary,2047.3101,1557.22
10/31/2019 0:00,P4,Paul,Financials,76.34085,57.761298
10/31/2019 0:00,P5,George,Consumer Staples,95.6167,78.498
10/31/2019 0:00,P1,Ringo,Financials,59.415,36.1032
10/31/2019 0:00,P2,John,Real Estate,68.8806,47.7162
10/31/2019 0:00,P3,Paul,Financials,128.4114,95.9224
10/31/2019 0:00,P4,George,Utilities,52.2144,40.8366
10/31/2019 0:00,P5,Ringo,Real Estate,234.5321,177.306892
10/31/2019 0:00,P1,John,Consumer Discretionary,34.8579,20.6388
10/31/2019 0:00,P2,Paul,Consumer Discretionary,154.8008,82.8394
10/31/2019 0:00,P3,George,Information Technology,83.5352,61.4264
10/31/2019 0:00,P4,Ringo,Information Technology,67.8944,47.9416
10/31/2019 0:00,P5,John,Industrials,39.70395,29.6254
10/31/2019 0:00,P1,Paul,Health Care,114.09465,88.298
10/31/2019 0:00,P2,George,Energy,34.4309,12.446
10/31/2019 0:00,P3,Ringo,Financials,97.118,69.923
10/31/2019 0:00,P4,John,Industrials,217.719,144.9028
10/31/2019 0:00,P5,Paul,Real Estate,62.328,47.9122
10/31/2019 0:00,P1,George,Information Technology,138.4854,76.9104
10/31/2019 0:00,P2,Ringo,Real Estate,72.05,55.5268
10/31/2019 0:00,P3,John,Health Care,548.987318,313.11
10/31/2019 0:00,P4,Paul,Financials,20.298,12.74
10/31/2019 0:00,P5,George,Industrials,69.4,56.3794
10/31/2019 0:00,P1,Ringo,Health Care,102.6844,65.6992
10/31/2019 0:00,P2,John,Industrials,61.1959,42.0616
10/31/2019 0:00,P3,Paul,Industrials,208.6128,144.7166
10/31/2019 0:00,P4,George,Industrials,136.8374,88.102
10/31/2019 0:00,P5,Ringo,Industrials,287.51085,187.3956
10/31/2019 0:00,P1,John,Consumer Discretionary,83.9468,51.793
10/31/2019 0:00,P2,Paul,Consumer Discretionary,135.65,91.532
10/31/2019 0:00,P3,George,Financials,185.38,122.1472
10/31/2019 0:00,P4,Ringo,Information Technology,113.3748,78.0374
10/31/2019 0:00,P5,John,Real Estate,179.4467,101.4398
10/31/2019 0:00,P1,Paul,Utilities,72.7056,34.6038
10/31/2019 0:00,P2,George,Energy,81.8829,59.7996
10/31/2019 0:00,P3,Ringo,Consumer Discretionary,87.9813,63.5726
10/31/2019 0:00,P4,John,Information Technology,57.579,29.988
10/31/2019 0:00,P5,Paul,Materials,51.6324,40.3956
10/31/2019 0:00,P1,George,Utilities,122.975,98.6174
10/31/2019 0:00,P2,Ringo,Materials,426.447,295.969898
10/31/2019 0:00,P3,John,Consumer Discretionary,76.3812,45.1682
10/31/2019 0:00,P4,Paul,Real Estate,187.35,147.147
10/31/2019 0:00,P5,George,Information Technology,115.297,88.7194
10/31/2019 0:00,P1,Ringo,Real Estate,116.4934,89.376
10/31/2019 0:00,P2,John,Consumer Discretionary,185.47,138.0134
10/31/2019 0:00,P3,Paul,Utilities,52.9749,41.7774
10/31/2019 0:00,P4,George,Industrials,67.65485,48.7648
10/31/2019 0:00,P5,Ringo,Consumer Discretionary,176.62,118.6682
10/31/2019 0:00,P1,John,Consumer Discretionary,64.87,51.5284
10/31/2019 0:00,P2,Paul,Financials,113.1273,73.7646
10/31/2019 0:00,P3,George,Industrials,88.88,60.025
10/31/2019 0:00,P4,Ringo,Health Care,170,119.5698
10/31/2019 0:00,P5,John,Financials,72.06,50.9208
10/31/2019 0:00,P1,Paul,Information Technology,34.2,25.137
10/31/2019 0:00,P2,George,Financials,40.1841,25.4898
10/31/2019 0:00,P3,Ringo,Information Technology,92.904,63.455
10/31/2019 0:00,P4,John,Consumer Staples,64.27,47.873
10/31/2019 0:00,P5,Paul,Financials,118.8693,65.366
10/31/2019 0:00,P1,George,Consumer Discretionary,49.6958,35.9562
10/31/2019 0:00,P2,Ringo,Consumer Discretionary,79.487,47.5888
10/31/2019 0:00,P3,John,Information Technology,107.1477,70.4914
10/31/2019 0:00,P4,Paul,Energy,35.7,24.0394
10/31/2019 0:00,P5,George,Information Technology,118.335,73.0296
10/31/2019 0:00,P1,Ringo,Industrials,60.9462,44.1
10/31/2019 0:00,P2,John,Financials,57.8102,44.0118
10/31/2019 0:00,P3,Paul,Consumer Staples,151.904,121.6082
10/31/2019 0:00,P4,George,Health Care,256.39,183.2796
10/31/2019 0:00,P5,Ringo,Consumer Staples,118.8198,96.87398
10/31/2019 0:00,P1,John,Materials,34.0164,18.8454
10/31/2019 0:00,P2,Paul,Financials,153.561,111.4848
10/31/2019 0:00,P3,George,Consumer Discretionary,118.422,94.276
10/31/2019 0:00,P4,Ringo,Health Care,226.44,148.6562
10/31/2019 0:00,P5,John,Consumer Discretionary,112.5544,76.3714
10/31/2019 0:00,P1,Paul,Consumer Discretionary,102.861,84.1624
10/31/2019 0:00,P2,George,Consumer Discretionary,83.0892,65.1112
10/31/2019 0:00,P3,Ringo,Financials,92.65905,72.0594
10/31/2019 0:00,P4,John,Information Technology,91.7184,49.9408
10/31/2019 0:00,P5,Paul,Consumer Discretionary,84.3336,48.8726
10/31/2019 0:00,P1,George,Industrials,327.8076,199.6456
10/31/2019 0:00,P2,Ringo,Consumer Discretionary,53.8229,28.91
10/31/2019 0:00,P3,John,Consumer Discretionary,39.9177,24.3138
10/31/2019 0:00,P4,Paul,Consumer Discretionary,39.3312,23.814
10/31/2019 0:00,P5,George,Consumer Staples,85.4965,56.056
10/31/2019 0:00,P1,Ringo,Financials,57.33,48.5443
10/31/2019 0:00,P2,John,Real Estate,40.71,32.6438
10/31/2019 0:00,P3,Paul,Consumer Discretionary,321.1572,184.2008
10/31/2019 0:00,P4,George,Consumer Discretionary,23.2254,11.172
10/31/2019 0:00,P5,Ringo,Consumer Discretionary,21.58695,10.1528
10/31/2019 0:00,P1,John,Industrials,140.189,99.0388
10/31/2019 0:00,P2,Paul,Industrials,83.8704,55.3798
10/31/2019 0:00,P3,George,Health Care,253.2979,153.3602
10/31/2019 0:00,P4,Ringo,Industrials,138.2406,100.0776
10/31/2019 0:00,P5,John,Industrials,189,98.60858
10/31/2019 0:00,P1,Paul,Industrials,139.24,104.909
10/31/2019 0:00,P2,George,Health Care,127.1452,93.3548
10/31/2019 0:00,P3,Ringo,Financials,58.73,42.679
10/31/2019 0:00,P4,John,Consumer Discretionary,82.95,47.089
10/31/2019 0:00,P5,Paul,Energy,98.9505,59.4762
10/31/2019 0:00,P1,George,Health Care,132.8958,76.1754
10/31/2019 0:00,P2,Ringo,Real Estate,71.6364,50.764
10/31/2019 0:00,P3,John,Information Technology,118.28,79.5466
10/31/2019 0:00,P4,Paul,Industrials,101.5454,74.088
10/31/2019 0:00,P5,George,Telecommunication Services,55.3177,41.944
10/31/2019 0:00,P1,Ringo,Health Care,171.4559,82.7022
10/31/2019 0:00,P2,John,Consumer Discretionary,47.6544,21.6874
10/31/2019 0:00,P3,Paul,Information Technology,125.6112,83.1824
10/31/2019 0:00,P4,George,Real Estate,112.8372,64.689898
10/31/2019 0:00,P5,Ringo,Materials,144.024,106.771
10/31/2019 0:00,P1,John,Consumer Staples,108.8802,65.5522
10/31/2019 0:00,P2,Paul,Consumer Staples,89.76,62.5436
10/31/2019 0:00,P3,George,Industrials,87.9354,68.159
10/31/2019 0:00,P4,Ringo,Health Care,220.2,143.0212
10/31/2019 0:00,P5,John,Utilities,70.7909,55.4974
10/31/2019 0:00,P1,Paul,Financials,64.9838,48.2846
10/31/2019 0:00,P2,George,Real Estate,77.3883,54.1842
10/31/2019 0:00,P3,Ringo,Information Technology,93.8546,69.9524
10/31/2019 0:00,P4,John,Information Technology,22.21,18.0222
10/31/2019 0:00,P5,Paul,Materials,72.2655,48.2454
10/31/2019 0:00,P1,George,Real Estate,37.1322,30.331392
10/31/2019 0:00,P2,Ringo,Consumer Discretionary,207.0498,155.624
10/31/2019 0:00,P3,John,Energy,32.9966,26.282424
10/31/2019 0:00,P4,Paul,Financials,163.35,118.45162
10/31/2019 0:00,P5,George,Consumer Discretionary,125.4008,78.5078
10/31/2019 0:00,P1,Ringo,Consumer Discretionary,199.5574,90.8166
10/31/2019 0:00,P2,John,Utilities,53.2644,40.3368
10/31/2019 0:00,P3,Paul,Information Technology,37.7942,26.1072
10/31/2019 0:00,P4,George,Information Technology,78.8052,53.8902
10/31/2019 0:00,P5,Ringo,Financials,46.7973,33.0946
10/31/2019 0:00,P1,John,Industrials,76.81,45.9228
10/31/2019 0:00,P2,Paul,Consumer Discretionary,87.7993,61.593
10/31/2019 0:00,P3,George,Health Care,133.49,106.0066
10/31/2019 0:00,P4,Ringo,Financials,55.0539,37.6614
10/31/2019 0:00,P5,John,Health Care,80.9313,50.96
11/29/2019 0:00,P1,John,Industrials,254.5746,171.9802
11/29/2019 0:00,P2,Paul,Industrials,68.39,47.9465
11/29/2019 0:00,P3,George,Health Care,65.246,41.4344
